user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
29671106@N00,11192889285_5e23fd3dd4_o.jpg,198,"(8, 12)",m,117,1608,383,382,190,0,34
29671106@N00,11192889285_5e23fd3dd4_o.jpg,192,"(8, 12)",f,1812,1530,369,369,170,15,59
29671106@N00,11192889285_5e23fd3dd4_o.jpg,191,"(8, 12)",f,575,1689,338,338,185,0,109
29671106@N00,11192889285_5e23fd3dd4_o.jpg,193,"(4, 6)",m,2701,1184,312,312,165,0,57
29671106@N00,11192889285_5e23fd3dd4_o.jpg,197,"(8, 12)",m,768,1859,299,300,170,30,129
29671106@N00,11192889285_5e23fd3dd4_o.jpg,187,"(8, 12)",f,1383,1711,300,300,170,0,152
29671106@N00,11192889285_5e23fd3dd4_o.jpg,194,"(4, 6)",f,1604,1402,281,281,195,0,120
29671106@N00,10230426405_e8f7dd1c87_o.jpg,186,"(0, 2)",u,857,849,924,924,-110,0,77
29671106@N00,11458972615_fbcd8824cb_o.jpg,186,"(0, 2)",u,922,489,1231,1230,20,0,76
29671106@N00,8084089135_e75e233aa6_o.jpg,189,"(38, 43)",f,911,970,242,242,5,0,87
29671106@N00,9336818756_e5c85275d3_o.jpg,188,"(38, 43)",m,804,911,1199,1199,-90,0,48
29671106@N00,8875085122_ca496cea12_o.jpg,186,"(0, 2)",u,521,0,2743,2448,-90,0,29
29671106@N00,9511046187_b6c486154e_o.jpg,186,"(0, 2)",u,293,510,2269,1938,-70,0,31
29671106@N00,11193006113_56900fc380_o.jpg,198,"(8, 12)",m,102,1523,382,383,185,0,21
29671106@N00,11193006113_56900fc380_o.jpg,197,"(8, 12)",m,302,1772,319,319,185,0,92
29671106@N00,11193006113_56900fc380_o.jpg,191,"(8, 12)",f,612,1635,318,318,185,0,87
29671106@N00,11193006113_56900fc380_o.jpg,195,"(4, 6)",f,2455,1506,300,299,195,0,102
29671106@N00,11193006113_56900fc380_o.jpg,187,"(8, 12)",f,1477,1622,300,300,175,0,105
29671106@N00,11193006113_56900fc380_o.jpg,194,"(4, 6)",f,1727,1263,287,287,175,0,114
29671106@N00,11193006113_56900fc380_o.jpg,193,"(4, 6)",m,2742,1147,281,281,170,0,20
29671106@N00,9121135504_88e31103d3_o.jpg,188,"(38, 43)",m,548,1098,497,497,-90,0,117
29671106@N00,9121135504_88e31103d3_o.jpg,189,"(38, 43)",f,956,691,452,453,-90,0,61
29671106@N00,8084105153_f4dec2022a_o.jpg,188,"(38, 43)",m,0,102,670,688,-15,0,81
29671106@N00,8084105153_f4dec2022a_o.jpg,189,"(38, 43)",f,285,294,675,685,10,30,14
29671106@N00,11486683504_19753596cf_o.jpg,186,"(0, 2)",u,396,721,1543,1543,-95,0,63
29671106@N00,10211163055_2af1f17172_o.jpg,186,"(0, 2)",u,511,398,905,905,-85,0,141
29671106@N00,11421396503_a982da38d9_o.jpg,186,"(0, 2)",u,56,0,1204,960,-100,0,73
29671106@N00,9339985224_ed51d1d021_o.jpg,188,"(38, 43)",m,1353,250,510,510,-15,0,110
29671106@N00,9339985224_ed51d1d021_o.jpg,193,"(4, 6)",m,1775,788,357,357,-10,0,55
29671106@N00,8875091074_495070172c_o.jpg,186,"(0, 2)",u,822,548,1390,1390,-90,0,44
29671106@N00,9266655157_6ef6d56b7d_o.jpg,186,"(0, 2)",u,599,0,2665,2448,-105,0,85
29671106@N00,11506348754_cb32cd163f_o.jpg,187,"(8, 12)",f,1705,1585,389,389,-100,0,103
29671106@N00,11506348754_cb32cd163f_o.jpg,186,"(0, 2)",u,2049,699,293,293,-75,-45,37
29671106@N00,9333924865_74c65bab96_o.jpg,188,"(38, 43)",m,1129,404,651,651,5,0,71
29671106@N00,11417659436_f39989d776_o.jpg,186,"(0, 2)",u,204,0,2709,2448,-100,15,24
29671106@N00,9474602303_51f06de0d4_o.jpg,188,"(38, 43)",m,0,698,1821,1750,-95,-45,102
29671106@N00,11472372306_9105269e8e_o.jpg,186,"(0, 2)",u,533,1000,931,931,-110,0,143
29671106@N00,11417885073_7d5197140e_o.jpg,186,"(0, 2)",u,204,0,2709,2448,-100,15,24
29671106@N00,11192897575_50ba9c797b_o.jpg,198,"(8, 12)",m,79,1584,383,382,190,0,46
29671106@N00,11192897575_50ba9c797b_o.jpg,191,"(8, 12)",f,546,1671,325,325,180,0,72
29671106@N00,11192897575_50ba9c797b_o.jpg,195,"(4, 6)",f,2390,1528,319,319,165,0,163
29671106@N00,11192897575_50ba9c797b_o.jpg,197,"(8, 12)",m,699,1804,319,318,195,0,68
29671106@N00,11192897575_50ba9c797b_o.jpg,194,"(4, 6)",f,1612,1357,306,306,180,0,122
29671106@N00,11192897575_50ba9c797b_o.jpg,193,"(4, 6)",m,2674,1190,293,293,180,0,76
29671106@N00,11192897575_50ba9c797b_o.jpg,192,"(8, 12)",f,1866,1518,287,287,175,0,58
29671106@N00,11192897575_50ba9c797b_o.jpg,186,"(0, 2)",u,758,1550,268,268,175,-30,59
29671106@N00,9217967302_a1eab407f8_o.jpg,188,"(38, 43)",m,341,1109,650,650,-70,0,43
29671106@N00,9395358223_e0ce7e6795_o.jpg,190,"(15, 20)",f,1566,1039,1192,1192,170,0,99
29671106@N00,11193051156_334023d4a0_o.jpg,186,"(0, 2)",u,747,913,924,924,0,0,146
29671106@N00,11466184723_9fbb0ae159_o.jpg,186,"(0, 2)",u,207,0,2830,2349,-70,-15,76
29671106@N00,9619564684_15faa819b2_o.jpg,186,"(0, 2)",u,1004,831,1587,1588,10,0,39
29671106@N00,9616324393_91297e4f4a_o.jpg,186,"(0, 2)",u,513,535,1530,1530,-80,0,42
29671106@N00,9513833878_997f90045b_o.jpg,189,"(38, 43)",f,206,0,937,866,-85,30,19
29671106@N00,11417647055_f31638fa04_o.jpg,186,"(0, 2)",u,173,44,2646,2404,-80,-15,48
29671106@N00,8137378789_7223f571bf_o.jpg,201,"(38, 43)",f,582,623,176,176,-75,0,58
29671106@N00,8137378789_7223f571bf_o.jpg,199,"(38, 43)",f,565,452,172,173,-80,15,102
29671106@N00,8137378789_7223f571bf_o.jpg,189,"(38, 43)",f,533,1175,168,168,-110,0,47
29671106@N00,9093858727_c733797768_o.jpg,186,"(0, 2)",u,650,57,1868,1868,-90,0,131
29671106@N00,10211421954_34861284e3_o.jpg,186,"(0, 2)",u,1510,500,1728,1728,195,0,89
29671106@N00,11457220704_6800b6a3d6_o.jpg,186,"(0, 2)",u,706,296,1077,1077,-85,0,17
29671106@N00,9202544402_532a759641_o.jpg,186,"(0, 2)",u,97,0,2990,2448,-80,0,77
29671106@N00,11192864075_927da068ee_o.jpg,192,"(8, 12)",f,1871,1587,427,427,170,15,54
29671106@N00,11192864075_927da068ee_o.jpg,197,"(8, 12)",m,519,1901,383,382,185,0,96
29671106@N00,11192864075_927da068ee_o.jpg,191,"(8, 12)",f,943,1745,376,376,175,30,66
29671106@N00,11192864075_927da068ee_o.jpg,194,"(4, 6)",f,1690,1243,351,350,170,30,79
29671106@N00,11192864075_927da068ee_o.jpg,193,"(4, 6)",m,2709,1324,300,300,165,0,74
29671106@N00,11192864075_927da068ee_o.jpg,186,"(0, 2)",u,1310,1632,280,280,160,0,75
29671106@N00,11459219993_9833d4a531_o.jpg,186,"(0, 2)",u,865,513,1473,1472,20,0,41
29671106@N00,9128283926_58671ec0c3_o.jpg,191,"(8, 12)",f,1426,371,280,280,-85,0,93
29671106@N00,9128283926_58671ec0c3_o.jpg,187,"(8, 12)",f,1437,725,268,267,-90,0,116
29671106@N00,11466152016_2a5447be10_o.jpg,186,"(0, 2)",u,207,412,2403,2036,-85,30,61
29671106@N00,10230324804_e13d4dc7f7_o.jpg,186,"(0, 2)",u,793,925,867,867,-100,0,120
29671106@N00,10477770274_e6a7555658_o.jpg,186,"(0, 2)",u,714,312,2033,2034,-100,0,107
29671106@N00,9121130344_059f7807f2_o.jpg,188,"(38, 43)",m,196,1099,516,517,-90,0,138
29671106@N00,9121130344_059f7807f2_o.jpg,189,"(38, 43)",f,631,670,465,466,-95,0,58
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,198,"(8, 12)",m,240,1619,485,484,180,0,10
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,197,"(8, 12)",m,431,1901,408,408,180,0,69
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,192,"(8, 12)",f,1882,1624,382,382,180,0,57
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,191,"(8, 12)",f,954,1764,370,370,180,0,77
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,195,"(4, 6)",f,2148,1611,363,363,190,0,62
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,194,"(4, 6)",f,1754,1252,351,351,190,45,29
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,193,"(4, 6)",m,2685,1337,287,287,170,45,82
29671106@N00,9058728049_31e2ffdd3f_o.jpg,189,"(38, 43)",f,280,101,1224,1225,-70,30,60
29671106@N00,9058728049_31e2ffdd3f_o.jpg,202,"(48, 53)",f,494,1252,981,982,-80,0,11
29671106@N00,11463300896_7c9338bbf6_o.jpg,186,"(0, 2)",u,1442,739,956,956,0,0,116
29671106@N00,9398110676_a1ccc47406_o.jpg,186,"(0, 2)",u,686,71,2187,2187,-15,0,17
29671106@N00,11421461996_c3616f465e_o.jpg,186,"(0, 2)",u,1275,930,688,689,-95,15,11
29671106@N00,9616323593_58a097b50e_o.jpg,186,"(0, 2)",u,933,591,1116,1115,-90,0,41
29671106@N00,9336989559_32e0fcea47_o.jpg,188,"(38, 43)",m,808,999,255,255,-95,0,48
29671106@N00,9215186331_fd8f37e03a_o.jpg,188,"(38, 43)",m,74,910,765,765,-90,0,77
29671106@N00,9058774723_ee1bf434a1_o.jpg,188,"(38, 43)",m,561,213,1319,1320,5,-45,80
29671106@N00,9058734313_803a17fd80_o.jpg,189,"(38, 43)",f,717,967,777,778,-85,0,55
29671106@N00,9058734313_803a17fd80_o.jpg,188,"(38, 43)",m,221,755,714,714,-90,0,107
29671106@N00,11471196013_c74e2e055b_o.jpg,186,"(0, 2)",u,455,776,1033,1032,-100,0,133
29671106@N00,9333923657_bb114d73db_o.jpg,188,"(38, 43)",m,1042,173,803,803,5,0,74
29671106@N00,9477326120_e91a95f448_o.jpg,186,"(0, 2)",u,610,669,918,918,-75,0,18
29671106@N00,9337194619_9efc361bc0_o.jpg,188,"(38, 43)",m,1123,374,516,516,-15,0,114
29671106@N00,9058732873_0eeddfcc58_o.jpg,189,"(38, 43)",f,757,706,784,784,-75,0,71
29671106@N00,9058732873_0eeddfcc58_o.jpg,188,"(38, 43)",m,315,530,638,638,-90,0,114
29671106@N00,9477325368_0b62b34b7d_o.jpg,186,"(0, 2)",u,312,1021,1626,1427,-90,30,53
29671106@N00,11457951373_5b4414d5d3_o.jpg,186,"(0, 2)",u,903,0,1556,1553,20,0,70
29671106@N00,9395360133_9d8f5227e7_o.jpg,186,"(0, 2)",u,277,1217,867,867,-85,30,86
29671106@N00,9477333754_594c99fd3c_o.jpg,186,"(0, 2)",u,714,377,2167,2071,20,0,36
29671106@N00,11417589236_52065d7aaf_o.jpg,186,"(0, 2)",u,294,301,1938,1938,-90,0,80
29671106@N00,11470351213_2579e54244_o.jpg,186,"(0, 2)",u,779,321,1555,1556,-20,0,71
29671106@N00,9269443630_28d97d0c48_o.jpg,189,"(38, 43)",f,318,385,240,240,10,0,58
29671106@N00,9202459878_43f98f7f95_o.jpg,187,"(8, 12)",f,494,248,1326,1326,-10,0,84
29671106@N00,9202459878_43f98f7f95_o.jpg,186,"(0, 2)",u,1646,299,1275,1275,0,0,108
29671106@N00,9337190975_5de40aeee3_o.jpg,188,"(38, 43)",m,1238,937,280,280,10,-15,74
29671106@N00,9337190975_5de40aeee3_o.jpg,193,"(4, 6)",m,1565,1061,242,242,5,0,125
29671106@N00,9061032632_4656de4011_o.jpg,186,"(0, 2)",u,380,744,1499,1498,-90,0,21
29671106@N00,10448631455_2541272132_o.jpg,186,"(0, 2)",u,1418,610,682,682,105,0,95
29671106@N00,10211520435_1fdcf80037_o.jpg,186,"(0, 2)",u,1469,478,1664,1664,180,0,65
29671106@N00,9269436508_fcd4a42fee_o.jpg,186,"(0, 2)",u,436,33,2828,2415,-90,0,72
29671106@N00,10211589413_95eb0b6470_o.jpg,186,"(0, 2)",u,854,223,1256,1256,190,-30,58
29671106@N00,11418553456_0b54a508dc_o.jpg,186,"(0, 2)",u,997,1051,1097,1097,-115,0,75
29671106@N00,11467173334_4a337e4079_o.jpg,186,"(0, 2)",u,779,321,1555,1556,-20,0,71
29671106@N00,10211166105_5848deeda4_o.jpg,186,"(0, 2)",u,517,419,880,879,-85,0,99
29671106@N00,11192913786_a447ea6560_o.jpg,191,"(8, 12)",f,627,1718,338,337,180,0,111
29671106@N00,11192913786_a447ea6560_o.jpg,192,"(8, 12)",f,1871,1577,325,325,175,0,37
29671106@N00,11192913786_a447ea6560_o.jpg,195,"(4, 6)",f,2374,1525,319,318,195,0,55
29671106@N00,11192913786_a447ea6560_o.jpg,193,"(4, 6)",m,2773,1220,299,300,170,0,56
29671106@N00,11192913786_a447ea6560_o.jpg,194,"(4, 6)",f,1643,1337,287,287,170,0,74
29671106@N00,11192913786_a447ea6560_o.jpg,197,"(8, 12)",m,835,1890,287,287,180,0,153
29671106@N00,11192913786_a447ea6560_o.jpg,186,"(0, 2)",u,820,1579,281,280,185,-30,37
29671106@N00,9334028201_5bc0c16905_o.jpg,188,"(38, 43)",m,1004,827,937,937,10,-45,10
29671106@N00,9554844935_1b0b12bae8_o.jpg,186,"(0, 2)",u,710,344,1989,1989,-90,0,65
29671106@N00,9203970025_3b247b8c86_o.jpg,186,"(0, 2)",u,234,492,588,589,-115,30,75
29671106@N00,11457479363_080bf7ee65_o.jpg,186,"(0, 2)",u,706,296,1077,1077,-85,0,17
29671106@N00,11018075875_bdf57bee09_o.jpg,186,"(0, 2)",u,1574,562,746,746,0,0,57
29671106@N00,11018075875_bdf57bee09_o.jpg,188,"(38, 43)",m,804,133,733,734,0,0,68
29671106@N00,10211524605_ecdcb7bcb9_o.jpg,186,"(0, 2)",u,1490,376,1593,1593,170,0,56
29671106@N00,9118904227_2e2f8b3d32_o.jpg,188,"(38, 43)",m,1310,470,465,465,5,-15,146
29671106@N00,9118904227_2e2f8b3d32_o.jpg,189,"(38, 43)",f,1730,865,427,427,5,0,81
29671106@N00,9477323912_282f058fe7_o.jpg,186,"(0, 2)",u,549,725,1422,1421,-75,30,25
29671106@N00,8963279191_33b95a68b0_o.jpg,186,"(0, 2)",u,733,473,1555,1555,-85,0,68
29671106@N00,9513836246_72b6f8becc_o.jpg,186,"(0, 2)",u,664,384,1964,1963,-85,0,79
29671106@N00,9202506602_ebaf472908_o.jpg,193,"(4, 6)",m,1359,553,497,497,10,0,127
29671106@N00,10230495296_0e98130a26_o.jpg,186,"(0, 2)",u,999,607,625,624,-90,-30,43
29671106@N00,9202496858_05f4193170_o.jpg,200,"(38, 43)",f,1689,1402,497,497,190,30,130
29671106@N00,11417719693_bacc11a58e_o.jpg,186,"(0, 2)",u,137,914,1294,1294,-70,0,14
29671106@N00,11418700073_c6f5f09055_o.jpg,186,"(0, 2)",u,1598,1270,746,746,-20,45,33
29671106@N00,9616362251_ebd0e9c064_o.jpg,186,"(0, 2)",u,314,273,760,687,-85,-30,123
29671106@N00,11457278453_e3381d076b_o.jpg,186,"(0, 2)",u,706,296,1077,1077,-85,0,17
29671106@N00,9474544113_6322af8e76_o.jpg,186,"(0, 2)",u,463,353,2072,2072,5,-15,53
29671106@N00,9061031186_09ff980c62_o.jpg,186,"(0, 2)",u,675,769,1161,1161,-100,0,16
29671106@N00,8243117766_b822dcf0d5_o.jpg,188,"(38, 43)",m,823,364,530,530,-20,30,122
29671106@N00,11422868654_1fbf0ffe15_o.jpg,186,"(0, 2)",u,777,878,663,663,-85,0,77
29671106@N00,9269440118_ea98e73e71_o.jpg,186,"(0, 2)",u,315,299,1766,1766,-90,-45,31
29671106@N00,11464901143_21307f2695_o.jpg,186,"(0, 2)",u,513,0,2378,2295,-90,0,44
29671106@N00,9619562692_d03aa91eb9_o.jpg,186,"(0, 2)",u,892,516,1638,1638,5,0,34
29671106@N00,10211535246_30bfc85b3d_o.jpg,186,"(0, 2)",u,1494,364,1770,1773,165,0,89
29671106@N00,9199716163_a55883bd9b_o.jpg,188,"(38, 43)",m,1684,1807,306,306,170,45,24
29671106@N00,8084102228_616f5f8934_o.jpg,189,"(38, 43)",f,133,723,1014,1014,10,-30,52
29671106@N00,8084102228_616f5f8934_o.jpg,202,"(48, 53)",f,1537,664,778,778,15,0,96
29671106@N00,8084102092_caa02c192b_o.jpg,189,"(38, 43)",f,690,823,745,746,5,0,53
29671106@N00,8084102092_caa02c192b_o.jpg,188,"(38, 43)",m,1322,1066,625,624,5,15,125
29671106@N00,11560443683_278e3a08bc_o.jpg,186,"(0, 2)",u,1565,1149,656,656,-85,0,134
29671106@N00,10230419496_c6dfc4d575_o.jpg,186,"(0, 2)",u,800,919,860,861,-105,0,124
29671106@N00,11560432123_8cc4a38bd9_o.jpg,186,"(0, 2)",u,1110,870,574,573,15,0,141
29671106@N00,10211492265_e332977fae_o.jpg,186,"(0, 2)",u,1101,546,1300,1301,160,0,83
29671106@N00,9202451258_b7db8cca98_o.jpg,186,"(0, 2)",u,801,455,676,676,5,0,43
29671106@N00,9199720995_bf4aea2bcd_o.jpg,188,"(38, 43)",m,1684,1807,306,306,170,45,24
29671106@N00,11560295765_717a019bcc_o.jpg,186,"(0, 2)",u,1824,943,319,319,-90,0,150
29671106@N00,11560289445_8e0135a0ae_o.jpg,186,"(0, 2)",u,1928,1019,325,326,-90,15,161
29671106@N00,11472182844_0d829e0f68_o.jpg,186,"(0, 2)",u,326,718,1046,1046,-100,0,163
29671106@N00,9336817422_30bb583208_o.jpg,188,"(38, 43)",m,949,637,1116,1116,-80,0,64
29671106@N00,11458947203_999200555a_o.jpg,186,"(0, 2)",u,922,489,1231,1230,20,0,76
29671106@N00,11460048145_4e7766b079_o.jpg,189,"(38, 43)",f,176,175,777,777,-95,-45,23
29671106@N00,11460048145_4e7766b079_o.jpg,186,"(0, 2)",u,271,0,640,533,-80,0,155
29671106@N00,10230510186_23c62c428d_o.jpg,186,"(0, 2)",u,659,844,848,848,-110,0,142
29671106@N00,10217856674_01fe7d4905_o.jpg,186,"(0, 2)",u,839,1085,568,567,-95,0,180
29671106@N00,10211517616_c15082d26e_o.jpg,186,"(0, 2)",u,270,47,1964,1964,170,0,69
29671106@N00,11418734013_692b99d26f_o.jpg,186,"(0, 2)",u,86,741,1243,1243,-95,15,34
29671106@N00,9202489886_78c0e6f5fa_o.jpg,186,"(0, 2)",u,1399,43,414,414,185,30,76
29671106@N00,9202489886_78c0e6f5fa_o.jpg,189,"(38, 43)",f,1675,1912,312,312,200,0,46
29671106@N00,9202466468_3f84b3e515_o.jpg,199,"(38, 43)",f,517,645,498,497,10,0,119
29671106@N00,9060949218_d29ccc505a_o.jpg,188,"(38, 43)",m,379,476,1198,1199,-95,0,33
29671106@N00,11422890853_0e369b5b98_o.jpg,186,"(0, 2)",u,352,60,2486,2388,-95,30,97
29671106@N00,9511045361_6bcb806697_o.jpg,186,"(0, 2)",u,835,216,445,460,190,-15,18
29671106@N00,11192980785_38c95367a7_o.jpg,188,"(38, 43)",m,1808,782,275,274,-90,0,137
29671106@N00,11467741284_e5cdfe5017_o.jpg,186,"(0, 2)",u,839,285,1766,1766,0,0,32
29671106@N00,10063429003_92bcf955d0_o.jpg,188,"(38, 43)",m,482,1007,536,535,-95,0,89
29671106@N00,11506288685_2e47242bdc_o.jpg,187,"(8, 12)",f,1502,1600,389,389,-100,0,71
29671106@N00,11506288685_2e47242bdc_o.jpg,186,"(0, 2)",u,1780,545,274,274,-95,15,44
29671106@N00,11470887153_b92af81978_o.jpg,186,"(0, 2)",u,808,384,1402,1402,-5,0,66
29671106@N00,11018078265_0a27024c47_o.jpg,188,"(38, 43)",m,761,82,765,765,-5,-45,86
29671106@N00,11018078265_0a27024c47_o.jpg,186,"(0, 2)",u,1486,545,753,752,-10,-30,130
29671106@N00,9266657385_1846e481d4_o.jpg,186,"(0, 2)",u,355,202,1893,1893,-80,-15,22
29671106@N00,11560306855_07b3378f6d_o.jpg,186,"(0, 2)",u,1571,1152,657,656,-85,0,123
29671106@N00,11192887686_0ba6d0d4de_o.jpg,192,"(8, 12)",f,1869,1627,408,408,180,0,50
29671106@N00,11192887686_0ba6d0d4de_o.jpg,197,"(8, 12)",m,524,1922,376,376,180,30,94
29671106@N00,11192887686_0ba6d0d4de_o.jpg,191,"(8, 12)",f,991,1778,370,370,185,0,72
29671106@N00,11192887686_0ba6d0d4de_o.jpg,194,"(4, 6)",f,1775,1290,331,332,165,30,80
29671106@N00,11192887686_0ba6d0d4de_o.jpg,195,"(4, 6)",f,2199,1652,319,319,185,0,73
29671106@N00,11192887686_0ba6d0d4de_o.jpg,193,"(4, 6)",m,2725,1337,299,299,165,30,65
29671106@N00,11193039014_f9b9f0faec_o.jpg,186,"(0, 2)",u,774,911,988,988,5,0,152
29671106@N00,10093430975_a5d1558814_o.jpg,186,"(0, 2)",u,258,519,1734,1734,-70,0,125
29671106@N00,10230512805_09868b9d6e_o.jpg,186,"(0, 2)",u,635,704,797,797,-110,-15,48
29671106@N00,8964471936_917008b73b_o.jpg,188,"(38, 43)",m,997,66,332,332,5,0,121
29671106@N00,9199699551_82fb59eae0_o.jpg,189,"(38, 43)",f,1581,38,612,612,20,0,65
29671106@N00,8084101274_af9a4118f9_o.jpg,188,"(38, 43)",m,0,230,550,641,-20,-15,29
29671106@N00,8084101274_af9a4118f9_o.jpg,189,"(38, 43)",f,338,377,612,613,-20,45,34
29671106@N00,11192906446_8eaf3d55c0_o.jpg,191,"(8, 12)",f,597,1624,338,337,180,0,91
29671106@N00,11192906446_8eaf3d55c0_o.jpg,192,"(8, 12)",f,1941,1461,338,338,185,15,21
29671106@N00,11192906446_8eaf3d55c0_o.jpg,197,"(8, 12)",m,294,1764,325,325,180,30,80
29671106@N00,11192906446_8eaf3d55c0_o.jpg,195,"(4, 6)",f,2451,1496,306,306,195,0,96
29671106@N00,11192906446_8eaf3d55c0_o.jpg,187,"(8, 12)",f,1466,1628,299,300,180,0,93
29671106@N00,11192906446_8eaf3d55c0_o.jpg,193,"(4, 6)",m,2744,1131,287,287,175,0,9
29671106@N00,11192906446_8eaf3d55c0_o.jpg,194,"(4, 6)",f,1741,1255,281,281,175,0,107
29671106@N00,9339909512_fb12931a36_o.jpg,193,"(4, 6)",m,1356,694,357,357,-85,45,89
29671106@N00,10211545816_3b523bfd6c_o.jpg,186,"(0, 2)",u,1569,465,1620,1619,200,45,7
29671106@N00,9118900433_be0f74e421_o.jpg,188,"(38, 43)",m,192,1177,510,510,-95,0,117
29671106@N00,9118900433_be0f74e421_o.jpg,189,"(38, 43)",f,631,753,465,466,-95,0,69
29671106@N00,9058776245_c4cc788bfe_o.jpg,188,"(38, 43)",m,769,224,1288,1288,0,-45,29
29671106@N00,9477338598_e33f581c4c_o.jpg,186,"(0, 2)",u,462,677,2027,1771,-115,30,9
29671106@N00,11460961003_53b8543e4d_o.jpg,186,"(0, 2)",u,140,81,2473,2367,-95,0,57
29671106@N00,11458452686_866536f9e4_o.jpg,186,"(0, 2)",u,1957,777,828,829,0,0,6
29671106@N00,10217948535_ea68d06a7d_o.jpg,186,"(0, 2)",u,1176,336,1256,1256,5,0,161
29671106@N00,11560333684_1bf58b1d0a_o.jpg,186,"(0, 2)",u,1122,959,573,574,20,0,100
29671106@N00,9096093842_1eb9a70a33_o.jpg,186,"(0, 2)",u,1110,444,2034,2004,-90,0,25
29671106@N00,8243117230_f372cff39b_o.jpg,188,"(38, 43)",m,820,302,491,491,0,0,127
29671106@N00,11417586024_d78d8883af_o.jpg,186,"(0, 2)",u,712,337,1995,1996,-90,0,59
29671106@N00,9337120965_fc6e880966_o.jpg,193,"(4, 6)",m,843,996,299,299,-90,0,117
29671106@N00,8940988566_fef6af9ac2_o.jpg,186,"(0, 2)",u,502,362,640,640,-90,0,37
29671106@N00,9619563954_814aac4090_o.jpg,186,"(0, 2)",u,961,643,1612,1613,5,0,51
29671106@N00,11464258506_119d6c7740_o.jpg,186,"(0, 2)",u,63,0,2767,2448,-100,0,83
29671106@N00,11504722614_245ab826c9_o.jpg,186,"(0, 2)",u,570,548,1632,1632,-110,-45,87
29671106@N00,11470616856_0a88ea01b3_o.jpg,186,"(0, 2)",u,808,384,1402,1402,-5,0,66
29671106@N00,11560429733_c785cfcbae_o.jpg,186,"(0, 2)",u,1125,897,580,580,15,0,137
29671106@N00,10063425853_70a0fb4eec_o.jpg,188,"(38, 43)",m,266,1230,548,548,-95,0,62
29671106@N00,11018176156_bd0dcb6227_o.jpg,188,"(38, 43)",m,878,1453,771,771,-90,-45,23
29671106@N00,11193045946_fb622cef43_o.jpg,186,"(0, 2)",u,784,937,765,765,-5,0,165
29671106@N00,9477326926_be8f43a00e_o.jpg,186,"(0, 2)",u,538,441,1747,1747,-75,0,54
29671106@N00,9477327666_45cf982584_o.jpg,186,"(0, 2)",u,615,557,1651,1651,-75,0,85
29671106@N00,9346015321_20b01d0a9d_o.jpg,186,"(0, 2)",u,1582,1042,905,905,-85,0,27
29671106@N00,11471908766_74071caf03_o.jpg,186,"(0, 2)",u,326,718,1046,1046,-100,0,163
29671106@N00,11457213646_935a00474d_o.jpg,186,"(0, 2)",u,52,0,604,513,-85,-45,24
29671106@N00,9628766099_1f46c7d3a9_o.jpg,186,"(0, 2)",u,951,400,784,784,-85,-30,108
29671106@N00,9339794738_f125b816d8_o.jpg,189,"(38, 43)",f,793,874,274,275,20,0,40
29671106@N00,9339794738_f125b816d8_o.jpg,188,"(38, 43)",m,2454,924,255,255,10,0,14
29671106@N00,11506351964_98fa0eaeb3_o.jpg,187,"(8, 12)",f,1716,1601,395,395,-100,0,74
29671106@N00,11506351964_98fa0eaeb3_o.jpg,186,"(0, 2)",u,2057,715,281,281,-75,15,68
29671106@N00,8084102382_a0b89ce7d8_o.jpg,189,"(38, 43)",f,336,441,1115,1116,0,-15,63
29671106@N00,8084102382_a0b89ce7d8_o.jpg,202,"(48, 53)",f,1072,486,969,969,20,0,75
29671106@N00,10211414664_1bb364146b_o.jpg,186,"(0, 2)",u,277,116,1925,1925,175,-30,80
29671106@N00,11466944713_2738522233_o.jpg,186,"(0, 2)",u,540,272,1224,1224,-15,0,143
29671106@N00,11018164906_3e392dc01b_o.jpg,186,"(0, 2)",u,1537,505,785,784,-5,0,136
29671106@N00,11018164906_3e392dc01b_o.jpg,188,"(38, 43)",m,854,159,688,688,0,-45,76
29671106@N00,10217981476_df449184a2_o.jpg,186,"(0, 2)",u,1114,565,1593,1594,-5,0,93
29671106@N00,9333921071_32f5105447_o.jpg,186,"(0, 2)",u,473,584,1364,1365,-75,-30,96
29671106@N00,11472033983_db612825b0_o.jpg,186,"(0, 2)",u,326,718,1046,1046,-100,0,163
29671106@N00,10339476126_b0c6dab60b_o.jpg,186,"(0, 2)",u,545,455,1734,1734,-100,15,40
29671106@N00,10211151425_32bb288ca0_o.jpg,186,"(0, 2)",u,514,510,689,688,-85,0,156
29671106@N00,11192913354_9b4deea81d_o.jpg,198,"(8, 12)",m,94,1584,382,382,190,0,32
29671106@N00,11192913354_9b4deea81d_o.jpg,195,"(4, 6)",f,2264,1448,338,338,200,0,48
29671106@N00,11192913354_9b4deea81d_o.jpg,191,"(8, 12)",f,551,1659,338,337,180,30,91
29671106@N00,11192913354_9b4deea81d_o.jpg,192,"(8, 12)",f,1794,1522,332,331,175,0,57
